ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Gill,Crennell,GBR,4623,00:44:24,00:04:38,01:19:56,00:04:05,00:49:55,58,03:03:01
Daleen,Van Der Westhuizen,RSA,4579,00:41:28,00:05:00,01:21:57,00:04:23,00:50:41,59,03:03:31
Patricia,Sloan,IRL,4629,00:44:48,00:05:01,01:28:24,00:04:05,00:44:12,60,03:06:32
Diana,Van Rooijen,RSA,4580,00:40:56,00:04:47,01:25:11,00:03:57,00:53:19,61,03:08:12
Shelley,Scholten,AUS,4606,00:44:27,00:04:21,01:21:56,00:04:09,00:55:28,62,03:10:22
Christine,Zygadlo,AUS,4610,00:41:01,00:04:55,01:28:59,00:04:33,00:51:26,63,03:10:56
Jacki,Hagger,AUS,4597,00:43:58,00:04:26,01:27:25,00:04:47,00:51:17,64,03:11:57
Gabrielle,Brown,AUS,4594,00:44:36,00:04:35,01:33:17,00:04:07,00:50:44,65,03:17:21
Monica,Ochoa Marquez,MEX,4632,00:48:11,00:06:09,01:27:22,00:04:40,00:53:10,66,03:19:33
Vicki,Blood,AUS,4593,00:41:26,00:05:27,01:29:55,00:04:27,00:59:28,67,03:20:45
Kathy,Lentz,CAN,4620,00:43:54,00:05:55,01:29:53,00:04:48,00:56:55,68,03:21:26
Julia,Webb,GBR,4627,00:41:49,00:05:26,01:33:30,00:05:38,00:56:06,69,03:22:32
Noriko,Hamada,JPN,4630,00:52:35,00:07:00,01:27:59,00:04:58,00:55:34,70,03:28:09
Traci,Martina,AUS,4600,00:48:42,00:04:34,01:28:46,00:04:38,01:01:43,71,03:28:24
Cristine,Ashcroft,NFK,4633,00:38:58,00:07:05,01:43:33,00:05:50,01:08:22,72,03:43:50
Rosalina,Joson,PHI,4577,00:57:20,00:06:46,01:46:51,00:07:31,01:07:16,73,04:05:47
Francine,Lemerise,CAN,4619,00:45:56,00:05:10,00:00:00,00:00:00,00:00:00,DNF,00:00:00
