ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Jack,Weixel,USA,1563,00:13:09,00:04:41,00:40:52,00:04:01,00:23:39,66,01:26:24
Philip E.c.,Schadler,LIE,1604,00:15:19,00:04:44,00:39:29,00:03:28,00:23:36,67,01:26:37
Brian,Bootle,AUS,1565,00:11:52,00:04:39,00:37:52,00:04:27,00:28:05,68,01:26:56
Mike,Hiser,AUS,1571,00:13:14,00:04:29,00:42:00,00:03:45,00:25:04,69,01:28:35
Guy,Creber,AUS,1566,00:14:41,00:04:31,00:41:29,00:03:44,00:24:25,70,01:28:52
Craig,Theis,USA,1560,00:15:49,00:05:06,00:39:54,00:04:16,00:23:52,71,01:29:00
Rick,Arnold,USA,1552,00:16:17,00:04:50,00:38:50,00:06:10,00:24:28,72,01:30:38
Santiago,Galas Valdes,MEX,1605,00:12:59,00:05:11,00:43:51,00:05:11,00:26:19,73,01:33:33
Frantisek,Bernath,SVK,1608,00:20:46,00:05:23,00:41:24,00:04:00,00:22:19,74,01:33:54
Jim,Wernham,CAN,1588,00:18:41,00:04:30,00:42:10,00:03:41,00:25:31,75,01:34:36
Gerald,Sommer,GER,1602,00:19:19,00:05:19,00:40:03,00:04:05,00:25:56,76,01:34:44
Alfred,Szramek,CAN,1587,00:23:18,00:04:18,00:46:24,00:04:37,00:25:17,77,01:43:56
Alex,Grigg,NZL,1534,00:12:30,00:03:45,00:34:49,00:03:13,00:00:00,DNF,00:00:00
