ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Debbie,Rawson,CAN,1967,00:25:18,00:03:10,01:02:17,00:03:13,00:48:50,31,02:22:48
Irene,Irwin,CAN,1963,00:25:51,00:03:00,00:58:49,00:03:33,00:51:47,32,02:22:59
Jaqueline,Pitt,RSA,1943,00:30:44,00:03:00,01:02:49,00:03:09,00:43:23,33,02:23:06
Carol,Francis,GBR,1975,00:24:55,00:03:00,01:03:41,00:03:25,00:48:12,34,02:23:11
María Cristina,Ibañez,MEX,1933,00:27:57,00:03:00,01:02:36,00:03:02,00:46:42,35,02:23:18
Louise,Reynolds,GBR,1982,00:27:28,00:03:09,00:59:09,00:03:03,00:50:49,36,02:23:39
Tatiana,Kolovou,USA,1948,00:25:22,00:03:57,01:02:32,00:03:27,00:48:56,37,02:24:13
Claudia,Bolognesi,CAN,1960,00:28:42,00:03:10,01:02:51,00:03:22,00:46:28,38,02:24:32
Alisa,Brownlee,CAN,1961,00:26:54,00:02:58,01:01:47,00:03:17,00:50:16,39,02:25:10
Elaine,Armour,GBR,1971,00:29:27,00:03:03,01:03:20,00:03:18,00:46:15,40,02:25:20
Monica,Hernandez,MEX,1932,00:28:30,00:03:23,01:02:44,00:03:53,00:48:40,41,02:27:10
Joana,Martinez Carrion,ESP,1968,00:24:11,00:03:03,01:03:21,00:03:33,00:53:30,42,02:27:38
Stella,Segesdy,GBR,1983,00:27:25,00:02:32,01:02:05,00:02:58,00:53:47,43,02:28:45
Hester,Pollock,GBR,1980,00:24:06,00:02:25,01:10:28,00:02:58,00:49:39,44,02:29:35
Elizabeth,Craggs,GBR,1974,00:32:24,00:02:51,01:00:55,00:04:13,00:49:52,45,02:30:16
Maria Elena,Gonzalez,MEX,1931,00:35:04,00:03:33,01:01:54,00:03:45,00:46:21,46,02:30:35
Perla ,Jimenez,MEX,1934,00:29:12,00:02:46,01:02:30,00:04:44,00:52:04,47,02:31:16
Jane,Lewis,GBR,1979,00:30:49,00:03:22,01:04:38,00:03:21,00:50:28,48,02:32:37
Michele,Gade,CAN,1962,00:29:21,00:02:52,01:03:21,00:04:15,00:53:30,49,02:33:17
Francoise,Coirier,AUS,1954,00:24:02,00:03:27,01:05:52,00:04:24,00:58:10,50,02:35:57
Emma,Keys,GBR,1977,00:32:50,00:03:13,01:09:53,00:03:27,00:47:02,51,02:36:24
Annett,Haselbach,GER,1987,00:23:41,00:03:10,01:05:24,00:04:16,01:00:59,52,02:37:32
Sandra,Sharp,NZL,1937,00:32:16,00:03:49,01:04:27,00:04:32,01:01:21,53,02:46:25
Adél,Rácz,HUN,1929,00:32:30,00:03:25,01:07:07,00:04:16,01:09:04,54,02:56:20
Melanie,Wray,AUS,1958,00:40:01,00:03:54,01:14:45,00:04:16,01:09:30,55,03:12:25
Trish,Turnbull,AUS,1956,00:36:28,00:05:56,01:18:39,00:05:45,01:11:55,56,03:18:43
