ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Jaclyn,Lim,SIN,0,00:29:03,00:02:05,01:13:48,00:01:25,00:48:45,64,02:35:05
Maria Del Carmen,Lopez,MEX,0,00:30:29,00:01:45,01:17:48,00:01:51,00:44:35,65,02:36:25
Simone Maria,Arruda,BRA,0,00:24:17,00:02:16,01:14:00,00:01:23,00:54:59,66,02:36:54
Catherine,Prattley,NZL,0,00:24:40,00:02:26,01:15:43,00:01:08,00:53:01,67,02:36:57
Anastasia,Munro,AUS,0,00:29:02,00:01:55,01:14:22,00:01:07,00:51:14,68,02:37:37
Monica Areli,Ruiz Romo,MEX,0,00:31:15,00:02:12,01:15:36,00:01:02,00:48:03,69,02:38:06
Melanie,Gillespie,AUS,0,00:24:57,00:02:04,01:11:59,00:01:04,00:58:12,70,02:38:13
Natalie,Trubridge,GBR,0,00:30:40,00:01:57,01:12:08,00:01:18,00:52:30,71,02:38:32
Corina,Lunn,GBR,0,00:30:10,00:02:09,01:15:58,00:01:28,00:49:07,72,02:38:52
Rieko,Miyamoto,JPN,0,00:30:39,00:02:40,01:16:02,00:01:22,00:48:15,73,02:38:56
Tina,Power,CAN,0,00:28:51,00:02:14,01:13:16,00:00:56,00:54:17,74,02:39:34
Lindsey,Sherring,GBR,0,00:31:47,00:01:58,01:16:44,00:01:03,00:48:19,75,02:39:49
Erica Berenice,Lechuga,MEX,0,00:28:53,00:01:51,01:19:42,00:01:00,00:49:40,76,02:41:09
Cloe,Reece,AUS,0,00:34:25,00:02:09,01:11:41,00:01:15,00:52:00,77,02:41:30
Lucy,Cash,GBR,0,00:37:51,00:02:35,01:08:31,00:01:23,00:51:15,78,02:41:34
Elsa,Dent,AUS,0,00:31:12,00:02:02,01:16:17,00:01:17,00:51:05,79,02:41:52
Jo,Bright,GBR,0,00:34:10,00:02:05,01:11:24,00:00:58,00:54:15,80,02:42:53
Frances,Mcnamara,AUS,0,00:42:16,00:02:08,01:09:05,00:01:33,00:49:26,81,02:44:26
Celine,Mcphillips,IRL,0,00:36:01,00:02:11,01:10:12,00:01:13,00:55:34,82,02:45:10
Birgit,Marten,GER,0,00:32:12,00:02:19,01:17:39,00:01:41,00:51:38,83,02:45:28
Isabelle,Passaquin,FRA,0,00:32:50,00:02:42,01:19:53,00:01:35,00:55:29,84,02:52:27
Jenelle,Weatherstone,AUS,0,00:25:37,00:01:28,01:03:32,00:00:56,00:40:41,DQ,00:00:00
