ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Bo,Simpson,CAN,0,00:09:54,00:00:00,01:06:22,00:00:00,00:40:24,71,01:56:40
Jose Antonio,Gonzalez,MEX,0,00:09:47,00:00:00,01:06:35,00:00:00,00:40:30,72,01:56:52
Joseph,Middleton,GBR,0,00:09:39,00:00:00,01:02:40,00:00:00,00:45:00,73,01:57:20
Matthew,Wakefield,GBR,0,00:10:14,00:00:00,01:05:00,00:00:00,00:42:58,74,01:58:12
Chris,Bergstrom,CAN,0,00:10:21,00:00:00,01:03:57,00:00:00,00:45:00,75,01:59:18
Shane,Mckechney,CAN,0,00:10:28,00:00:00,01:06:01,00:00:00,00:43:56,76,02:00:26
Jason,Ingledew,CAN,0,00:10:39,00:00:00,01:05:23,00:00:00,00:45:28,77,02:01:30
Peter ,Kent,AUS,0,00:11:09,00:00:00,01:08:44,00:00:00,00:42:11,78,02:02:04
Robert,Mcfadzean,USA,0,00:10:25,00:00:00,01:07:17,00:00:00,00:46:25,79,02:04:07
Anthony,Flick,AUS,0,00:10:50,00:00:00,01:09:01,00:00:00,00:45:35,80,02:05:26
Brice,Chewtchouk,TAH,0,00:10:31,00:00:00,01:11:44,00:00:00,00:46:42,81,02:08:57
Antonio,Moreno,MEX,0,00:09:36,00:00:00,01:12:47,00:00:00,00:48:17,82,02:10:39
Mathias,Gerlach,GER,0,00:11:54,00:00:00,01:15:21,00:00:00,00:55:16,83,02:22:32
Tristan,Fair,AUS,0,00:12:39,00:00:00,01:28:26,00:00:00,00:55:16,84,02:36:21
Malcom,Davies,GBR,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Jair,Garduño,MEX,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
David,Hamer,AUS,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Pascual Antonio,Villa,MEX,0,00:00:01,00:00:00,00:00:00,00:00:00,00:00:00,DNF,00:00:00
Guillermo,Anaya,MEX,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
Federico,Lopez,MEX,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,DQ,00:00:00
