ATHLETE FIRST,ATHLETE LAST,NATIONALITY,START NUMBER,SWIM,T1,BIKE,T2,RUN,POSITION,TOTAL TIME
Alan,Smith,RSA,0,00:26:44,00:04:43,01:35:18,00:03:57,00:48:19,50,02:58:58
Charlie,Bruce,CAN,0,00:35:57,00:05:23,01:33:57,00:03:19,00:40:42,51,02:59:16
William,Hammerton,GBR,0,00:31:10,00:04:23,01:37:07,00:02:42,00:44:24,52,02:59:44
Michael,Pepper,GBR,0,00:25:33,00:04:45,01:42:26,00:02:36,00:44:45,53,03:00:04
Gary,Rodebaugh,USA,0,00:24:51,00:04:57,01:40:21,00:02:51,00:49:40,54,03:02:38
Adelino,Vicente,POR,0,00:34:28,00:04:17,01:40:29,00:02:51,00:40:37,55,03:02:41
Peter,Shaw,AUS,0,00:30:47,00:04:16,01:44:52,00:02:43,00:48:50,56,03:11:25
Dave,Whitlock,CAN,0,00:36:40,00:05:34,01:40:40,00:02:49,00:47:21,57,03:13:02
Bill,Bewley,CAY,0,00:29:26,00:04:52,01:42:18,00:04:10,00:53:46,58,03:14:31
Larry,Walters,CAY,0,00:26:55,00:04:31,01:57:25,00:03:14,00:44:43,59,03:16:46
Colin,Miller,GBR,0,00:31:14,00:04:58,01:46:49,00:03:12,00:55:10,60,03:21:20
Rodger,Yoemans,CAY,0,00:36:34,00:04:55,01:53:13,00:03:39,00:43:28,61,03:21:46
Ronald J.,Boucher,CAN,0,00:31:18,00:04:42,01:57:52,00:03:07,00:45:18,62,03:22:16
Bob,Brake,CAN,0,00:35:58,00:07:35,01:47:16,00:03:27,00:48:45,63,03:22:59
Gord,Hunter,CAN,0,00:30:29,00:05:03,01:54:34,00:04:02,00:52:46,64,03:26:54
Jorge,Lindemberg Lima Romao,BRA,0,00:42:13,00:07:54,01:54:30,00:04:37,00:46:43,65,03:35:55
Michael,Besser,AUS,0,00:33:32,00:04:33,02:05:26,00:03:38,00:49:27,66,03:36:35
David,James,CAN,0,00:30:47,00:09:20,02:07:16,00:07:25,00:53:57,67,03:48:45
Richard,Kniaziew,CAN,0,00:27:53,00:05:42,02:05:00,00:05:02,01:18:38,68,04:02:12
Brian,Bathgate,GBR,0,00:30:48,00:04:30,00:00:00,00:00:00,00:00:00,DNF,00:00:00
